"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"We've got collaboration solutions for your #digitalbusiness at Booth 207 at #FORRForum for Tech Management Leaders! Come see us.",FALSE,1,NA,2014-05-05 15:02:10,FALSE,NA,"463332834628079616",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"Do you travel often for work? This new airplane armrest could be an elbow room lifesaver: http://t.co/O2BFb0R6PJ #telecommute #traveling",FALSE,0,NA,2014-05-05 13:30:47,FALSE,NA,"463309837666119680",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Engage &amp; empower your workforce anywhere, on any device w/ @PGi at #GartnerPCC. Visit booth 114. #mobility #collaboration",FALSE,0,NA,2014-05-05 13:01:56,FALSE,NA,"463302575060975616",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Ever worked from home in your PJ's? We sure have! Get our free eBook to see which type of #telecommuter you are: http://t.co/f6GUnHu0xo",FALSE,0,NA,2014-05-05 12:30:47,FALSE,NA,"463294737051820032",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"We are on both coasts this week! Find us #GartnerPCC, booth 114 or #FORRForum for Tech Mgmt Leaders, booth 207 #mobility #collaboration",FALSE,0,NA,2014-05-05 12:01:46,FALSE,NA,"463287434844078080",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"You rolled out #collaboration tools...now what? Go to Kevin Lyons' guest exec forum at 4:25pm #FORRForum for Tech Management Leaders!",FALSE,0,NA,2014-05-05 11:01:21,FALSE,NA,"463272228050968576",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"#Telecommuters can feel disconnected from their #remoteteams. 5 tips to make sure that doesn’t happen: http://t.co/yG0jp0eG6O by @LornaLuv",FALSE,0,NA,2014-05-04 22:01:13,FALSE,NA,"463075901941772290",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"#Collaboration at work can be challenging when there's conflict. 7 steps to take to mend things with coworkers: http://t.co/pagPZMWb1t",FALSE,0,NA,2014-05-04 21:00:50,FALSE,NA,"463060706150346752",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Pre-register to meet us at #FORRForum for Tech Mgmt Leaders, booth 207. We'll give you a bluetooth speaker! Sign up: http://t.co/G9OPT7QZ0p",FALSE,0,NA,2014-05-04 20:01:27,FALSE,NA,"463045761971019776",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Which type of #telecommuting personality are YOU? Take our quiz and get our FREE #eBook: http://t.co/1xtdbYjSoB  http://t.co/G5FwjAMhmI",FALSE,0,NA,2014-05-04 19:01:21,FALSE,NA,"463030636127588353",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"Are you on #GooglePlus? Join our community, follow us for online #meeting tips and tech news: http://t.co/2LEtnfopV3...",FALSE,1,NA,2014-05-04 18:31:03,FALSE,NA,"463023014280716289",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Register for a Face-to-Face Sponsor Mtg with @PGi at #GartnerPCC, we'll give you a bluetooth speaker! Sign up in the Gartner portal.",FALSE,0,NA,2014-05-04 18:01:21,FALSE,NA,"463015539594784768",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Enter to win $100 towards flowers for your mom! This #MothersDay, give your mom the recognition she deserves: http://t.co/rUeU6ME1iz",FALSE,0,NA,2014-05-04 17:30:54,FALSE,NA,"463007875670228992",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Collaboration can help #sales reps survive &amp; thrive in the changing selling landscape http://t.co/4q4CWOPgtU by @jeffperkins8 #socialselling",FALSE,0,NA,2014-05-04 17:01:34,FALSE,NA,"463000492478853121",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Ever worked from home in your PJ's? We sure have! Get our free eBook to see which type of #telecommuter you are: http://t.co/f6GUnHu0xo",FALSE,0,NA,2014-05-04 16:02:04,FALSE,NA,"462985519455277057",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Do you travel often for work? This new airplane armrest could be an elbow room lifesaver: http://t.co/O2BFb0R6PJ #telecommute #traveling",FALSE,0,NA,2014-05-04 15:30:35,FALSE,NA,"462977598646415360",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Tell us how your mom has inspired you, enter to win $100 towards flowers for #MothersDay: http://t.co/55cZilhSht...",FALSE,0,NA,2014-05-04 15:01:12,FALSE,NA,"462970201701875712",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"#Wearabledevices could soon enter the headphones market. Would you wear a pair? Read more in our magazine: http://t.co/q73ht1zBJg #IoT",FALSE,0,NA,2014-05-04 14:30:49,FALSE,NA,"462962555607326720",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"""He who has never learned to obey cannot be a good commander."" -Aristotle | 25 #leadership quotes: http://t.co/1JMXtfY6QC via @SlideShare",FALSE,2,NA,2014-05-04 14:01:31,FALSE,NA,"462955184621383680",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"We've all needed to #screenshare during a meeting. Watch this how-to for #iMeet: http://t.co/GJBwsYuj08 by @jeffperkins8 @jenniferzember",FALSE,0,NA,2014-05-04 13:30:26,FALSE,NA,"462947360285687808",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Pre-register to meet us at #FORRForum for Tech Mgmt Leaders, booth 207. We'll give you a bluetooth speaker! Sign up: http://t.co/G9OPT7QZ0p",FALSE,1,NA,2014-05-04 13:02:15,FALSE,NA,"462940268598411264",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"3 tips to help you organize your virtual office: http://t.co/dXzYNKWbS3 by @writerwin #worklife #telework #flexibleworking",FALSE,0,NA,2014-05-04 01:00:53,FALSE,NA,"462758731705778176",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Tell us how your mom has inspired you, enter to win $100 towards flowers for #MothersDay: http://t.co/55cZilhSht...",FALSE,0,NA,2014-05-04 00:00:45,FALSE,NA,"462743597050507264",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"#Telecommuters can feel disconnected from their #remoteteams. 5 tips to make sure that doesn’t happen: http://t.co/yG0jp0eG6O by @LornaLuv",FALSE,0,NA,2014-05-03 23:01:16,FALSE,NA,"462728628460331008",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"We're honored to support @iamtechbridge's 14th annual Digital Ball! More info: http://t.co/BFsHfq7klr #ATL #Atlanta by @writerwin",FALSE,2,NA,2014-05-03 22:01:20,FALSE,NA,"462713542559678464",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Ever worked from home in your PJ's? We sure have! Get our free eBook to see which type of #telecommuter you are: http://t.co/f6GUnHu0xo",FALSE,0,NA,2014-05-03 21:01:36,FALSE,NA,"462698513298907138",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"7 ways to knock an hour off your work day: http://t.co/FektslnqNs #productivity #timemanagement",FALSE,0,NA,2014-05-03 20:01:39,FALSE,NA,"462683424357355521",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Do you travel often for work? This new airplane armrest could be an elbow room lifesaver: http://t.co/O2BFb0R6PJ #telecommute #traveling",FALSE,0,NA,2014-05-03 19:30:31,FALSE,NA,"462675590328643586",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"""He who has never learned to obey cannot be a good commander."" -Aristotle | 25 #leadership quotes: http://t.co/1JMXtfY6QC via @SlideShare",FALSE,0,NA,2014-05-03 19:01:26,FALSE,NA,"462668269238124545",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"We've all needed to #screenshare during a meeting. Watch this how-to for #iMeet: http://t.co/GJBwsYuj08 by @jeffperkins8 @jenniferzember",FALSE,1,NA,2014-05-03 18:30:21,FALSE,NA,"462660449700691968",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Collaboration can help #sales reps survive &amp; thrive in the changing selling landscape http://t.co/4q4CWOPgtU by @jeffperkins8 #socialselling",FALSE,2,NA,2014-05-03 18:01:24,FALSE,NA,"462653165327101952",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"#Wearabledevices could soon enter the headphones market. Would you wear a pair? Read more in our magazine: http://t.co/q73ht1zBJg #IoT",FALSE,1,NA,2014-05-03 17:31:11,FALSE,NA,"462645559187488769",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"#Collaboration at work can be challenging when there's conflict. 7 steps to take to mend things with coworkers: http://t.co/pagPZMWb1t",FALSE,0,NA,2014-05-03 17:01:40,FALSE,NA,"462638133071581185",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Are you on #GooglePlus? Join our community, follow us for online #meeting tips and tech news: http://t.co/2LEtnfopV3...",FALSE,2,NA,2014-05-03 16:31:09,FALSE,NA,"462630449299591168",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"Pre-register to meet us at #FORRForum for Tech Mgmt Leaders, booth 207. We'll give you a bluetooth speaker! Sign up: http://t.co/G9OPT7QZ0p",FALSE,0,NA,2014-05-03 16:02:03,FALSE,NA,"462623126963380224",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"Enter to win $100 towards flowers for your mom! This #MothersDay, give your mom the recognition she deserves: http://t.co/rUeU6ME1iz",FALSE,1,NA,2014-05-03 15:30:58,FALSE,NA,"462615307249790976",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Register for a Face-to-Face Sponsor Mtg with @PGi at #GartnerPCC, we'll give you a bluetooth speaker! Sign up in the Gartner portal.",FALSE,0,NA,2014-05-03 15:01:54,FALSE,NA,"462607990194196480",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"We're honored to support @iamtechbridge's 14th annual Digital Ball! More info: http://t.co/BFsHfq7klr #ATL #Atlanta by @writerwin",FALSE,1,NA,2014-05-03 14:31:11,FALSE,NA,"462600260045783042",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Which type of #telecommuting personality are YOU? Take our quiz and get our FREE #eBook: http://t.co/aRmEFaEbCh  http://t.co/G5FwjAMhmI",FALSE,0,NA,2014-05-03 14:04:25,FALSE,NA,"462593526594043904",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"We're honored to support @iamtechbridge's 14th annual Digital Ball! More info: http://t.co/BFsHfq7klr #ATL #Atlanta by @writerwin",FALSE,1,NA,2014-05-03 02:01:06,FALSE,NA,"462411496019206144",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Do you travel often for work? This new airplane armrest could be an elbow room lifesaver: http://t.co/O2BFb0R6PJ #telecommute #traveling",FALSE,0,NA,2014-05-03 01:30:23,FALSE,NA,"462403765040320512",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"Ever worked from home in your PJ's? We sure have! Get our free eBook to see which type of #telecommuter you are: http://t.co/f6GUnHu0xo",FALSE,0,NA,2014-05-03 01:01:04,FALSE,NA,"462396389319012352",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"We've all needed to #screenshare during a meeting. Watch this how-to for #iMeet: http://t.co/GJBwsYuj08 by @jeffperkins8 @jenniferzember",FALSE,0,NA,2014-05-03 00:30:14,FALSE,NA,"462388629705621504",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Presenting: Love it or hate it? Join our #Presentation Skills LinkedIn group for fun, creative ideas and tips/tricks: http://t.co/mOgtsc6hze",FALSE,0,NA,2014-05-01 19:02:52,FALSE,NA,"461943854166708225",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"#Collaboration at work can be challenging when there's conflict. 7 steps to take to mend things with coworkers: http://t.co/pagPZMWb1t",FALSE,0,NA,2014-05-01 18:30:56,FALSE,NA,"461935820669485057",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"We're committed to being a green, environmentally responsible business. How we've saved $$$ w/ our green data center: http://t.co/4PUc0KyIVY",FALSE,0,NA,2014-05-01 18:02:01,FALSE,NA,"461928544751587328",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Upload a pic of your mom and enter to win $100 towards flowers for #MothersDay! Go here: http://t.co/55cZilhSht  http://t.co/PdRukQNTd1",FALSE,0,NA,2014-05-01 17:30:47,FALSE,NA,"461920684621701120",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"#iMeet/#GlobalMeet, our online meeting tools, can be used for more than just #meetings. 5 unique ways: http://t.co/MvEKKHhccr by @writerwin",FALSE,0,NA,2014-05-01 17:03:04,FALSE,NA,"461913706906255360",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"3 tips to help you organize your virtual office: http://t.co/dXzYNKWbS3 by @writerwin #worklife #telework #flexibleworking",FALSE,0,NA,2014-05-01 16:30:37,FALSE,NA,"461905540906770432",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"Ditch the paper (and save the trees!) by going paperless in your office. Check out our @Slideshare for 5 simple steps http://t.co/6mx0IqLvHO",FALSE,0,NA,2014-05-01 16:02:47,FALSE,NA,"461898534892339200",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"3 must have tips for effective social selling http://t.co/8I7NeRJiKq #saleschat",FALSE,0,NA,2014-05-01 15:31:08,FALSE,NA,"461890573453250560",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"The majority of Americans are using #smartphones, even seniors. More in our mag, The Future of Biz Collaboration: http://t.co/q73ht1zBJg",FALSE,0,NA,2014-05-01 15:02:54,FALSE,NA,"461883466800721920",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"We all use 10,000 sheets of copy paper/yr. 5 simple steps to switch to a paperless office: http://t.co/7yQKm3b83i #greenbusiness #gogreen",FALSE,0,NA,2014-05-01 14:02:38,FALSE,NA,"461868301942263808",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"#Meetings are one finger tap away w/ the widget that comes w/ our FREE calendar app, #Agenday. iOS/Android: http://t.co/om5pgAu8Bk",FALSE,0,NA,2014-05-01 13:03:01,FALSE,NA,"461853295733395457",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"We were honored to be part of the @KCCorpChallenge Kick-Off this last weekend. Check out the photos: http://t.co/EalNqjt5J1",FALSE,0,NA,2014-05-01 12:31:37,FALSE,NA,"461845395556290560",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"Which type of #telecommuting personality are YOU? Take our quiz and get our FREE #eBook: http://t.co/aRmEFaEbCh  http://t.co/G5FwjAMhmI",FALSE,1,NA,2014-05-01 12:01:50,FALSE,NA,"461837899366141952",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"""He who has never learned to obey cannot be a good commander."" -Aristotle | 25 #leadership quotes: http://t.co/1JMXtfY6QC via @SlideShare",FALSE,1,NA,2014-05-01 01:01:14,FALSE,NA,"461671654901682176",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Students from @MiamiUniversity visited PGi HQ for a senior marketing project featuring #iMeet! Check out the photos: http://t.co/SQ3MpcQQ3l",FALSE,0,NA,2014-05-01 00:02:27,FALSE,NA,"461656862140923904",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Upload a pic of your mom and enter to win $100 towards flowers for #MothersDay! Go here: http://t.co/55cZilhSht  http://t.co/PdRukQNTd1",FALSE,1,NA,2014-04-30 23:30:24,FALSE,NA,"461648796116873216",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"We were honored to be part of the @KCCorpChallenge Kick-Off this last weekend. Check out the photos: http://t.co/EalNqjt5J1",FALSE,1,NA,2014-04-30 23:02:35,FALSE,NA,"461641794837819392",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"Collaboration can help #sales reps survive &amp; thrive in the changing selling landscape http://t.co/4q4CWOPgtU by @jeffperkins8 #socialselling",FALSE,2,NA,2014-04-30 22:01:01,FALSE,NA,"461626301590544384",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"@quigley_claire @jendziura Great! How did the webinar go, Jennifer? Would love to hear about it! -Michelle",FALSE,1,"quigley_claire",2014-04-30 21:55:14,FALSE,"461612513591717888","461624847169122304","1418224698","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PGi",0,FALSE,FALSE,NA,NA
"Shout-out to @jendziura prepping for her next #webinar using #iMeet! RT ""Prepping for next webinar. http://t.co/2kLqGeMxdP""",FALSE,1,NA,2014-04-30 21:54:51,FALSE,NA,"461624749714444288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PGi",2,FALSE,FALSE,NA,NA
"Is anyone using video for their interviews? #HRchat",FALSE,0,NA,2014-04-30 21:30:58,FALSE,NA,"461618740011220992",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Our CTO @davidmguthrie shares how apps are becoming increasingly ""contextually intelligent"": http://t.co/5fFnOz4BcW #Agenday",FALSE,0,NA,2014-04-30 21:02:11,FALSE,NA,"461611495072489472",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Ever worked from home in your PJ's? We sure have! Get our free eBook to see which type of #telecommuter you are: http://t.co/f6GUnHu0xo",FALSE,0,NA,2014-04-30 20:30:10,FALSE,NA,"461603436304535552",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"3 tips to help you organize your virtual office: http://t.co/dXzYNKWbS3 by @writerwin #worklife #telework #flexibleworking",FALSE,0,NA,2014-04-30 20:15:09,FALSE,NA,"461599657605746689",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Which type of #telecommuting personality are YOU? Take our quiz and get our FREE #eBook: http://t.co/aRmEFaEbCh  http://t.co/G5FwjAMhmI",FALSE,0,NA,2014-04-30 20:02:35,FALSE,NA,"461596498208505856",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"#Collaboration at work can be challenging when there's conflict. 7 steps to take to mend things with coworkers: http://t.co/pagPZMWb1t",FALSE,0,NA,2014-04-30 19:30:40,FALSE,NA,"461588462781861888",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"#iMeet/#GlobalMeet, our online meeting tools, can be used for more than just #meetings. 5 unique ways: http://t.co/MvEKKHhccr by @writerwin",FALSE,1,NA,2014-04-30 19:03:21,FALSE,NA,"461581589080977408",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"Need a creative solution? Science says to go on a walk: http://t.co/3ghDFPhxUY #creativity #creativeprocess",FALSE,1,NA,2014-04-30 18:31:25,FALSE,NA,"461573552773554177",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Ditch the paper (and save the trees!) by going paperless in your office. Check out our @Slideshare for 5 simple steps http://t.co/6mx0IqLvHO",FALSE,1,NA,2014-04-30 18:03:03,FALSE,NA,"461566413216690176",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Upload a pic of your mom and enter to win $100 towards flowers for #MothersDay! Go here: http://t.co/uB4XNVMNku http://t.co/PdRukQNTd1",FALSE,0,NA,2014-04-30 17:11:24,FALSE,NA,"461553417383452672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PGi",0,FALSE,FALSE,NA,NA
"We all use 10,000 sheets of copy paper/yr. 5 simple steps to switch to a paperless office: http://t.co/7yQKm3b83i #greenbusiness #gogreen",FALSE,0,NA,2014-04-30 17:02:44,FALSE,NA,"461551235691454465",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"#Meetings are one finger tap away w/ the widget that comes w/ our FREE calendar app, #Agenday. iOS/Android: http://t.co/om5pgAu8Bk",FALSE,0,NA,2014-04-30 16:03:25,FALSE,NA,"461536306959773696",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"Help Me Help You -&gt; How Sales Helps Marketing Help Sales http://t.co/9POpzjMFwJ #saleschat",FALSE,0,NA,2014-04-30 15:31:20,FALSE,NA,"461528232723251200",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"We're committed to being a green, environmentally responsible business. How we've saved $$$ w/ our green data center: http://t.co/4PUc0KyIVY",FALSE,0,NA,2014-04-30 15:02:37,FALSE,NA,"461521008454008832",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Register for a Face-to-Face Sponsor Mtg with @PGi at #GartnerPCC, we'll give you a bluetooth speaker! Sign up in the Gartner portal.",FALSE,0,NA,2014-04-30 14:30:59,FALSE,NA,"461513047472107520",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"How do you #telecommute? Check out our #infographic: http://t.co/GSJkRCDYcP  via @SlideShare http://t.co/YiAS6JIAfg",FALSE,0,NA,2014-04-30 14:02:35,FALSE,NA,"461505900826882048",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",3,FALSE,FALSE,NA,NA
"7 ways to knock an hour off your work day: http://t.co/FektslnqNs #productivity #timemanagement",FALSE,0,NA,2014-04-30 13:30:56,FALSE,NA,"461497933901615104",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Presenting: Love it or hate it? Join our #Presentation Skills LinkedIn group for fun, creative ideas and tips/tricks: http://t.co/mOgtsc6hze",FALSE,0,NA,2014-04-30 13:03:19,FALSE,NA,"461490985953153024",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"The majority of Americans are using #smartphones, even seniors. More in our mag, The Future of Biz Collaboration: http://t.co/q73ht1zBJg",FALSE,1,NA,2014-04-30 12:02:24,FALSE,NA,"461475653083480064",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"Stuck in the #TubeStrike in London? It's time to #telecommute! Free eBook on how #telecommuting will work for you: http://t.co/f6GUnHu0xo",FALSE,0,NA,2014-04-30 06:01:22,FALSE,NA,"461384797978636288",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Don't sit for hours in the #TubeStrike in London. Get a FREE trial of #iMeet (no credit card req'd) and #telecommute: http://t.co/1DMSofdIAk",FALSE,0,NA,2014-04-30 05:00:26,FALSE,NA,"461369464060399616",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Social is transforming the role of HR. Are you prepared? http://t.co/jTzYTLRw3e #HRchat",FALSE,0,NA,2014-04-29 23:31:01,FALSE,NA,"461286561527906304",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
